date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:44	1161/1161	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212c1e0de8b2fbbdc3ebb7b64e7b9d218%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9530df2dbe3988f0a280_steth.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9530df2dbe3988f0a280_steth.svg	(from https://ribbon-finance.webflow.io/)
16:45:44	1733/1733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22913521e28866dda712e5fde35ccc2169%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9641a90b3547fedeebc8_yvusdc.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9641a90b3547fedeebc8_yvusdc.svg	(from https://ribbon-finance.webflow.io/)
16:45:44	597/597	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d5a19b8842fb5a6cc4af5b1e9c0364b3%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9724dcb45320d2d33cb1_ETH%20(1).svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dd9724dcb45320d2d33cb1_ETH%20(1).svg	(from https://ribbon-finance.webflow.io/)
16:45:44	104373/104373	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223c087a2719ea5a3c7f4268db12684bef%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dd81ec4855bcb60ac6d56f_ribbon-graph%20(1)-cropped.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dd81ec4855bcb60ac6d56f_ribbon-graph%20(1)-cropped.svg	(from https://ribbon-finance.webflow.io/)
16:45:44	31555/31555	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dfa9586f585191f3113517cbfb1589fd%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622dd32211da3c052e9_asset%200.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622dd32211da3c052e9_asset%200.svg	(from https://ribbon-finance.webflow.io/)
16:45:45	9960/9960	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d394a85e85394330cf6c0ecef2ab3eec%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dc36227d99a520b23967e8_asset%201.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dc36227d99a520b23967e8_asset%201.svg	(from https://ribbon-finance.webflow.io/)
16:45:45	9127/9127	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c4de8acc66f69dbcf5b84606a283d78%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622b3988aac27345995_asset%202.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622b3988aac27345995_asset%202.svg	(from https://ribbon-finance.webflow.io/)
16:45:45	64462/64462	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22afcf12a5f0fcd9a97a451ed47b406a02%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622c3225ed3e624b7a8_asset%203.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dc3622c3225ed3e624b7a8_asset%203.svg	(from https://ribbon-finance.webflow.io/)
16:45:45	35126/35126	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f10f7533dca86dbe89d0a4bf5f8487d7%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/61dc36220c997b14b46cbc32_asset%204.svg	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/61dc36220c997b14b46cbc32_asset%204.svg	(from https://ribbon-finance.webflow.io/)
16:45:46	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=61dc30b88f91391a2061b3a2	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c86439.js	(from https://ribbon-finance.webflow.io/)
16:45:46	198920/198920	---M-Z	200	added ('OK')	text/javascript	etag:%2202c4aa2de03bc5b58526068d818c6451%22	https://assets.website-files.com/61dc30b88f91391a2061b3a2/js/ribbon-finance.6f0a62ef1.js	C:/Users/mkhal/OneDrive/Desktop/LARP/ribbon/assets.website-files.com/61dc30b88f91391a2061b3a2/js/ribbon-finance.6f0a62ef1.js	(from https://ribbon-finance.webflow.io/)
